#    L    TT             EE             BB             TE             PP             TP             EP          
     2   5.98589E+003   3.35408E-002   0.00000E+000  -7.45584E-002   5.05856E-009   4.50992E-003  -5.92293E-006
     3   5.75369E+003   5.39410E-002   0.00000E+000   4.41972E-001   5.45584E-009   4.72850E-003  -5.83915E-006
     4   5.39825E+003   5.91738E-002   0.00000E+000   2.78793E+000   5.92640E-009   4.81328E-003  -3.13849E-006
     5   5.03605E+003   5.71051E-002   0.00000E+000   6.09217E+000   6.39943E-009   4.83024E-003   1.19693E-006
     6   4.69793E+003   5.84109E-002   0.00000E+000   9.61548E+000   6.85901E-009   4.80883E-003   6.28731E-006
     7   4.39291E+003   6.79997E-002   0.00000E+000   1.27437E+001   7.30248E-009   4.76536E-003   1.13305E-005
     8   4.12214E+003   8.33612E-002   0.00000E+000   1.50539E+001   7.72927E-009   4.70949E-003   1.56671E-005
     9   3.88484E+003   9.78380E-002   0.00000E+000   1.63466E+001   8.14025E-009   4.64772E-003   1.88517E-005
    10   3.67732E+003   1.05226E-001   0.00000E+000   1.66223E+001   8.53469E-009   4.58297E-003   2.06762E-005
    11   3.49728E+003   1.02827E-001   0.00000E+000   1.60354E+001   8.91527E-009   4.51878E-003   2.11670E-005
    12   3.34023E+003   9.18397E-002   0.00000E+000   1.48183E+001   9.27870E-009   4.45465E-003   2.05185E-005
    13   3.20374E+003   7.59661E-002   0.00000E+000   1.32387E+001   9.62994E-009   4.39296E-003   1.90542E-005
    14   3.08366E+003   5.92987E-002   0.00000E+000   1.15371E+001   9.96556E-009   4.33216E-003   1.71249E-005
    15   2.97767E+003   4.49173E-002   0.00000E+000   9.91203E+000   1.02893E-008   4.27300E-003   1.50727E-005
    16   2.88340E+003   3.43114E-002   0.00000E+000   8.49617E+000   1.06003E-008   4.21484E-003   1.31660E-005
    17   2.79907E+003   2.76226E-002   0.00000E+000   7.35733E+000   1.08971E-008   4.15711E-003   1.15797E-005
    18   2.72300E+003   2.41955E-002   0.00000E+000   6.50736E+000   1.11832E-008   4.10061E-003   1.03954E-005
    19   2.65544E+003   2.30863E-002   0.00000E+000   5.91808E+000   1.14580E-008   4.04462E-003   9.60127E-006
    20   2.59416E+003   2.33706E-002   0.00000E+000   5.52961E+000   1.17206E-008   3.98924E-003   9.12282E-006
    21   2.53893E+003   2.43072E-002   0.00000E+000   5.27724E+000   1.19724E-008   3.93481E-003   8.85068E-006
    22   2.48923E+003   2.53706E-002   0.00000E+000   5.09940E+000   1.22144E-008   3.88151E-003   8.66884E-006
    23   2.44454E+003   2.62553E-002   0.00000E+000   4.94611E+000   1.24460E-008   3.82918E-003   8.47640E-006
    24   2.40447E+003   2.68675E-002   0.00000E+000   4.78420E+000   1.26677E-008   3.77799E-003   8.20485E-006
    25   2.36862E+003   2.72892E-002   0.00000E+000   4.59752E+000   1.28799E-008   3.72794E-003   7.82318E-006
    26   2.33662E+003   2.77157E-002   0.00000E+000   4.38422E+000   1.30834E-008   3.67912E-003   7.33591E-006
    27   2.30810E+003   2.83776E-002   0.00000E+000   4.15189E+000   1.32777E-008   3.63130E-003   6.77395E-006
    28   2.28269E+003   2.94736E-002   0.00000E+000   3.91383E+000   1.34639E-008   3.58450E-003   6.18384E-006
    29   2.26015E+003   3.11280E-002   0.00000E+000   3.68292E+000   1.36410E-008   3.53844E-003   5.61375E-006
    30   2.24015E+003   3.33858E-002   0.00000E+000   3.47061E+000   1.38108E-008   3.49326E-003   5.10495E-006
    31   2.22253E+003   3.62234E-002   0.00000E+000   3.28198E+000   1.39723E-008   3.44878E-003   4.68292E-006
    32   2.20704E+003   3.95788E-002   0.00000E+000   3.11899E+000   1.41268E-008   3.40500E-003   4.35649E-006
    33   2.19364E+003   4.33726E-002   0.00000E+000   2.97716E+000   1.42737E-008   3.36188E-003   4.11739E-006
    34   2.18205E+003   4.75289E-002   0.00000E+000   2.85051E+000   1.44138E-008   3.31943E-003   3.94539E-006
    35   2.17229E+003   5.19850E-002   0.00000E+000   2.73010E+000   1.45470E-008   3.27772E-003   3.81361E-006
    36   2.16419E+003   5.66994E-002   0.00000E+000   2.60872E+000   1.46736E-008   3.23665E-003   3.69520E-006
    37   2.15771E+003   6.16556E-002   0.00000E+000   2.47903E+000   1.47939E-008   3.19634E-003   3.56808E-006
    38   2.15275E+003   6.68595E-002   0.00000E+000   2.33596E+000   1.49080E-008   3.15675E-003   3.41554E-006
    39   2.14921E+003   7.23354E-002   0.00000E+000   2.17827E+000   1.50160E-008   3.11784E-003   3.23708E-006
    40   2.14689E+003   7.81169E-002   0.00000E+000   2.00551E+000   1.51183E-008   3.07961E-003   3.03623E-006
    41   2.14594E+003   8.42405E-002   0.00000E+000   1.81763E+000   1.52149E-008   3.04202E-003   2.81853E-006
    42   2.14613E+003   9.07337E-002   0.00000E+000   1.61682E+000   1.53061E-008   3.00506E-003   2.59760E-006
    43   2.14754E+003   9.76186E-002   0.00000E+000   1.40541E+000   1.53921E-008   2.96868E-003   2.38777E-006
    44   2.14982E+003   1.04892E-001   0.00000E+000   1.18454E+000   1.54730E-008   2.93284E-003   2.19829E-006
    45   2.15315E+003   1.12557E-001   0.00000E+000   9.55234E-001   1.55489E-008   2.89751E-003   2.03563E-006
    46   2.15750E+003   1.20613E-001   0.00000E+000   7.17292E-001   1.56199E-008   2.86269E-003   1.90021E-006
    47   2.16278E+003   1.29037E-001   0.00000E+000   4.70244E-001   1.56862E-008   2.82838E-003   1.78976E-006
    48   2.16888E+003   1.37820E-001   0.00000E+000   2.12601E-001   1.57482E-008   2.79458E-003   1.69739E-006
    49   2.17581E+003   1.46944E-001   0.00000E+000  -5.69952E-002   1.58057E-008   2.76129E-003   1.61528E-006
    50   2.18369E+003   1.56421E-001   0.00000E+000  -3.40021E-001   1.58591E-008   2.72851E-003   1.53646E-006
    51   2.19223E+003   1.66238E-001   0.00000E+000  -6.37585E-001   1.59083E-008   2.69621E-003   1.45487E-006
    52   2.20174E+003   1.76373E-001   0.00000E+000  -9.50370E-001   1.59534E-008   2.66440E-003   1.36728E-006
    53   2.21198E+003   1.86860E-001   0.00000E+000  -1.27893E+000   1.59948E-008   2.63308E-003   1.27205E-006
    54   2.22282E+003   1.97679E-001   0.00000E+000  -1.62316E+000   1.60324E-008   2.60225E-003   1.17112E-006
    55   2.23438E+003   2.08844E-001   0.00000E+000  -1.98282E+000   1.60665E-008   2.57187E-003   1.06753E-006
    56   2.24673E+003   2.20356E-001   0.00000E+000  -2.35738E+000   1.60970E-008   2.54192E-003   9.65063E-007
    57   2.25967E+003   2.32206E-001   0.00000E+000  -2.74638E+000   1.61241E-008   2.51239E-003   8.67452E-007
    58   2.27327E+003   2.44400E-001   0.00000E+000  -3.14988E+000   1.61479E-008   2.48328E-003   7.77366E-007
    59   2.28748E+003   2.56934E-001   0.00000E+000  -3.56766E+000   1.61686E-008   2.45458E-003   6.96513E-007
    60   2.30231E+003   2.69763E-001   0.00000E+000  -3.99818E+000   1.61862E-008   2.42628E-003   6.23816E-007
    61   2.31805E+003   2.82888E-001   0.00000E+000  -4.44002E+000   1.62008E-008   2.39837E-003   5.57613E-007
    62   2.33408E+003   2.96302E-001   0.00000E+000  -4.89455E+000   1.62125E-008   2.37083E-003   4.96668E-007
    63   2.35058E+003   3.09994E-001   0.00000E+000  -5.36349E+000   1.62214E-008   2.34367E-003   4.39854E-007
    64   2.36783E+003   3.24006E-001   0.00000E+000  -5.84876E+000   1.62275E-008   2.31688E-003   3.86047E-007
    65   2.38541E+003   3.38342E-001   0.00000E+000  -6.35167E+000   1.62310E-008   2.29045E-003   3.34125E-007
    66   2.40360E+003   3.52957E-001   0.00000E+000  -6.87104E+000   1.62319E-008   2.26439E-003   2.82966E-007
    67   2.42221E+003   3.67831E-001   0.00000E+000  -7.40463E+000   1.62303E-008   2.23869E-003   2.31451E-007
    68   2.44151E+003   3.82977E-001   0.00000E+000  -7.95092E+000   1.62264E-008   2.21334E-003   1.78774E-007
    69   2.46128E+003   3.98323E-001   0.00000E+000  -8.50699E+000   1.62202E-008   2.18834E-003   1.25372E-007
    70   2.48168E+003   4.13880E-001   0.00000E+000  -9.07304E+000   1.62118E-008   2.16368E-003   7.19902E-008
    71   2.50257E+003   4.29613E-001   0.00000E+000  -9.65022E+000   1.62012E-008   2.13935E-003   1.93751E-008
    72   2.52395E+003   4.45501E-001   0.00000E+000  -1.02396E+001   1.61885E-008   2.11534E-003  -3.17286E-008
    73   2.54577E+003   4.61525E-001   0.00000E+000  -1.08417E+001   1.61738E-008   2.09166E-003  -8.05767E-008
    74   2.56803E+003   4.77689E-001   0.00000E+000  -1.14557E+001   1.61571E-008   2.06829E-003  -1.26426E-007
    75   2.59080E+003   4.94015E-001   0.00000E+000  -1.20802E+001   1.61385E-008   2.04522E-003  -1.68745E-007
    76   2.61400E+003   5.10516E-001   0.00000E+000  -1.27151E+001   1.61181E-008   2.02245E-003  -2.07850E-007
    77   2.63769E+003   5.27171E-001   0.00000E+000  -1.33603E+001   1.60960E-008   1.99997E-003  -2.44269E-007
    78   2.66190E+003   5.43991E-001   0.00000E+000  -1.40166E+001   1.60721E-008   1.97779E-003  -2.78530E-007
    79   2.68649E+003   5.60904E-001   0.00000E+000  -1.46799E+001   1.60466E-008   1.95590E-003  -3.11157E-007
    80   2.71156E+003   5.77899E-001   0.00000E+000  -1.53512E+001   1.60195E-008   1.93429E-003  -3.42678E-007
    81   2.73704E+003   5.94912E-001   0.00000E+000  -1.60308E+001   1.59909E-008   1.91296E-003  -3.73616E-007
    82   2.76296E+003   6.11960E-001   0.00000E+000  -1.67181E+001   1.59608E-008   1.89190E-003  -4.04381E-007
    83   2.78927E+003   6.29015E-001   0.00000E+000  -1.74128E+001   1.59293E-008   1.87112E-003  -4.34911E-007
    84   2.81602E+003   6.46069E-001   0.00000E+000  -1.81131E+001   1.58964E-008   1.85061E-003  -4.65030E-007
    85   2.84306E+003   6.63093E-001   0.00000E+000  -1.88199E+001   1.58622E-008   1.83035E-003  -4.94561E-007
    86   2.87048E+003   6.80096E-001   0.00000E+000  -1.95322E+001   1.58267E-008   1.81036E-003  -5.23328E-007
    87   2.89848E+003   6.97041E-001   0.00000E+000  -2.02488E+001   1.57899E-008   1.79062E-003  -5.51153E-007
    88   2.92663E+003   7.13936E-001   0.00000E+000  -2.09693E+001   1.57520E-008   1.77113E-003  -5.77861E-007
    89   2.95529E+003   7.30759E-001   0.00000E+000  -2.16948E+001   1.57130E-008   1.75188E-003  -6.03275E-007
    90   2.98431E+003   7.47467E-001   0.00000E+000  -2.24220E+001   1.56729E-008   1.73288E-003  -6.27265E-007
    91   3.01361E+003   7.64048E-001   0.00000E+000  -2.31514E+001   1.56317E-008   1.71411E-003  -6.49887E-007
    92   3.04333E+003   7.80481E-001   0.00000E+000  -2.38822E+001   1.55895E-008   1.69558E-003  -6.71244E-007
    93   3.07347E+003   7.96757E-001   0.00000E+000  -2.46141E+001   1.55464E-008   1.67728E-003  -6.91436E-007
    94   3.10380E+003   8.12833E-001   0.00000E+000  -2.53456E+001   1.55023E-008   1.65921E-003  -7.10567E-007
    95   3.13453E+003   8.28704E-001   0.00000E+000  -2.60772E+001   1.54573E-008   1.64137E-003  -7.28739E-007
    96   3.16536E+003   8.44353E-001   0.00000E+000  -2.68081E+001   1.54115E-008   1.62374E-003  -7.46052E-007
    97   3.19673E+003   8.59759E-001   0.00000E+000  -2.75373E+001   1.53649E-008   1.60634E-003  -7.62609E-007
    98   3.22840E+003   8.74912E-001   0.00000E+000  -2.82626E+001   1.53175E-008   1.58914E-003  -7.78494E-007
    99   3.26024E+003   8.89771E-001   0.00000E+000  -2.89865E+001   1.52694E-008   1.57217E-003  -7.93730E-007
   100   3.29244E+003   9.04334E-001   0.00000E+000  -2.97047E+001   1.52205E-008   1.55540E-003  -8.08318E-007
   101   3.32487E+003   9.18660E-001   0.00000E+000  -3.04198E+001   1.51710E-008   1.53884E-003  -8.22265E-007
   102   3.35788E+003   9.32597E-001   0.00000E+000  -3.11295E+001   1.51208E-008   1.52248E-003  -8.35572E-007
   103   3.39087E+003   9.46218E-001   0.00000E+000  -3.18342E+001   1.50701E-008   1.50632E-003  -8.48246E-007
   104   3.42415E+003   9.59520E-001   0.00000E+000  -3.25310E+001   1.50187E-008   1.49037E-003  -8.60289E-007
   105   3.45762E+003   9.72427E-001   0.00000E+000  -3.32211E+001   1.49667E-008   1.47461E-003  -8.71706E-007
   106   3.49135E+003   9.85012E-001   0.00000E+000  -3.39036E+001   1.49142E-008   1.45904E-003  -8.82501E-007
   107   3.52505E+003   9.97123E-001   0.00000E+000  -3.45769E+001   1.48612E-008   1.44366E-003  -8.92677E-007
   108   3.55915E+003   1.00883E+000   0.00000E+000  -3.52414E+001   1.48076E-008   1.42847E-003  -9.02239E-007
   109   3.59343E+003   1.02007E+000   0.00000E+000  -3.58956E+001   1.47537E-008   1.41347E-003  -9.11191E-007
   110   3.62780E+003   1.03082E+000   0.00000E+000  -3.65379E+001   1.46993E-008   1.39864E-003  -9.19536E-007
   111   3.66234E+003   1.04116E+000   0.00000E+000  -3.71694E+001   1.46444E-008   1.38400E-003  -9.27279E-007
   112   3.69703E+003   1.05103E+000   0.00000E+000  -3.77894E+001   1.45893E-008   1.36954E-003  -9.34424E-007
   113   3.73196E+003   1.06040E+000   0.00000E+000  -3.83961E+001   1.45337E-008   1.35525E-003  -9.40974E-007
   114   3.76695E+003   1.06922E+000   0.00000E+000  -3.89887E+001   1.44779E-008   1.34113E-003  -9.46933E-007
   115   3.80217E+003   1.07762E+000   0.00000E+000  -3.95669E+001   1.44217E-008   1.32718E-003  -9.52307E-007
   116   3.83737E+003   1.08538E+000   0.00000E+000  -4.01300E+001   1.43653E-008   1.31339E-003  -9.57104E-007
   117   3.87286E+003   1.09259E+000   0.00000E+000  -4.06770E+001   1.43086E-008   1.29978E-003  -9.61336E-007
   118   3.90847E+003   1.09940E+000   0.00000E+000  -4.12086E+001   1.42517E-008   1.28632E-003  -9.65012E-007
   119   3.94406E+003   1.10566E+000   0.00000E+000  -4.17224E+001   1.41946E-008   1.27303E-003  -9.68142E-007
   120   3.97977E+003   1.11123E+000   0.00000E+000  -4.22182E+001   1.41372E-008   1.25989E-003  -9.70738E-007
   121   4.01545E+003   1.11641E+000   0.00000E+000  -4.26961E+001   1.40797E-008   1.24692E-003  -9.72810E-007
   122   4.05116E+003   1.12091E+000   0.00000E+000  -4.31550E+001   1.40219E-008   1.23409E-003  -9.74367E-007
