#    L    TT             EE             BB             TE             PP             TP             EP          
     2   8.50963E+002   5.67671E-002   0.00000E+000   4.36586E+000   9.15975E-008  -1.93502E-003  -1.86866E-005
     3   8.56139E+002   9.36564E-002   0.00000E+000   5.06343E+000   1.10645E-007  -1.86207E-003  -2.25302E-005
     4   8.45315E+002   1.06645E-001   0.00000E+000   5.02834E+000   1.26967E-007  -1.84544E-003  -2.27737E-005
     5   8.33354E+002   9.60451E-002   0.00000E+000   4.58096E+000   1.41076E-007  -1.85237E-003  -2.03618E-005
     6   8.24592E+002   7.22200E-002   0.00000E+000   3.94879E+000   1.53316E-007  -1.86862E-003  -1.62142E-005
     7   8.20037E+002   4.68271E-002   0.00000E+000   3.27579E+000   1.64031E-007  -1.88849E-003  -1.12561E-005
     8   8.19269E+002   2.73840E-002   0.00000E+000   2.64768E+000   1.73465E-007  -1.90884E-003  -6.30962E-006
     9   8.21995E+002   1.60167E-002   0.00000E+000   2.11253E+000   1.81823E-007  -1.92761E-003  -2.03018E-006
    10   8.27324E+002   1.10652E-002   0.00000E+000   1.69558E+000   1.89227E-007  -1.94278E-003   1.14936E-006
    11   8.34913E+002   9.52292E-003   0.00000E+000   1.40311E+000   1.95846E-007  -1.95418E-003   3.04453E-006
    12   8.44079E+002   8.95255E-003   0.00000E+000   1.22716E+000   2.01694E-007  -1.96027E-003   3.68764E-006
    13   8.54675E+002   8.21323E-003   0.00000E+000   1.15037E+000   2.06954E-007  -1.96260E-003   3.28167E-006
    14   8.66087E+002   7.22898E-003   0.00000E+000   1.14867E+000   2.11612E-007  -1.96061E-003   2.13411E-006
    15   8.78416E+002   6.37574E-003   0.00000E+000   1.19692E+000   2.15798E-007  -1.95625E-003   5.93183E-007
    16   8.91452E+002   5.96221E-003   0.00000E+000   1.27230E+000   2.19536E-007  -1.94967E-003  -1.01166E-006
    17   9.04939E+002   6.02603E-003   0.00000E+000   1.35659E+000   2.22829E-007  -1.94069E-003  -2.41292E-006
    18   9.18389E+002   6.39771E-003   0.00000E+000   1.43610E+000   2.25784E-007  -1.93092E-003  -3.43274E-006
    19   9.33497E+002   6.88426E-003   0.00000E+000   1.50741E+000   2.28408E-007  -1.92077E-003  -3.99026E-006
    20   9.48424E+002   7.37958E-003   0.00000E+000   1.56492E+000   2.30708E-007  -1.90962E-003  -4.09424E-006
    21   9.63634E+002   7.91254E-003   0.00000E+000   1.61105E+000   2.32731E-007  -1.89810E-003  -3.82637E-006
    22   9.79147E+002   8.58554E-003   0.00000E+000   1.64942E+000   2.34514E-007  -1.88627E-003  -3.31210E-006
    23   9.94909E+002   9.50149E-003   0.00000E+000   1.68432E+000   2.36059E-007  -1.87390E-003  -2.69092E-006
    24   1.01091E+003   1.07149E-002   0.00000E+000   1.72002E+000   2.37390E-007  -1.86107E-003  -2.09269E-006
    25   1.02710E+003   1.22265E-002   0.00000E+000   1.75895E+000   2.38523E-007  -1.84744E-003  -1.61984E-006
    26   1.04351E+003   1.40064E-002   0.00000E+000   1.80299E+000   2.39483E-007  -1.83324E-003  -1.33452E-006
    27   1.06008E+003   1.60218E-002   0.00000E+000   1.85074E+000   2.40272E-007  -1.81819E-003  -1.25426E-006
    28   1.07683E+003   1.82534E-002   0.00000E+000   1.90125E+000   2.40914E-007  -1.80283E-003  -1.35774E-006
    29   1.09377E+003   2.06950E-002   0.00000E+000   1.95030E+000   2.41401E-007  -1.78669E-003  -1.59695E-006
    30   1.11087E+003   2.33461E-002   0.00000E+000   1.99568E+000   2.41769E-007  -1.77036E-003  -1.91051E-006
    31   1.12813E+003   2.62029E-002   0.00000E+000   2.03268E+000   2.42008E-007  -1.75351E-003  -2.23321E-006
    32   1.14558E+003   2.92599E-002   0.00000E+000   2.05984E+000   2.42142E-007  -1.73680E-003  -2.50748E-006
    33   1.16323E+003   3.25129E-002   0.00000E+000   2.07391E+000   2.42166E-007  -1.71994E-003  -2.69324E-006
    34   1.18102E+003   3.59666E-002   0.00000E+000   2.07471E+000   2.42099E-007  -1.70319E-003  -2.77393E-006
    35   1.19902E+003   3.96341E-002   0.00000E+000   2.06136E+000   2.41942E-007  -1.68634E-003  -2.75337E-006
    36   1.21721E+003   4.35365E-002   0.00000E+000   2.03512E+000   2.41700E-007  -1.66962E-003  -2.64991E-006
    37   1.23557E+003   4.76961E-002   0.00000E+000   1.99634E+000   2.41384E-007  -1.65299E-003  -2.49198E-006
