#    L    TT             EE             BB             TE             PP             TP             EP          
     2   3.47401E+003   5.88434E-002   0.00000E+000   8.12605E+000   1.79822E-007  -6.32917E-003  -2.72122E-005
     3   4.23101E+003   9.99576E-002   0.00000E+000   1.14552E+001   2.21126E-007  -9.77597E-003  -3.38636E-005
     4   4.39776E+003   1.17581E-001   0.00000E+000   1.23201E+001   2.54648E-007  -1.19615E-002  -3.58034E-005
     5   4.27893E+003   1.10004E-001   0.00000E+000   1.14801E+001   2.82286E-007  -1.33416E-002  -3.42191E-005
     6   4.04503E+003   8.64609E-002   0.00000E+000   9.75441E+000   3.05229E-007  -1.42100E-002  -3.03025E-005
     7   3.77889E+003   5.87543E-002   0.00000E+000   7.76044E+000   3.24465E-007  -1.47488E-002  -2.52008E-005
     8   3.51808E+003   3.54338E-002   0.00000E+000   5.88879E+000   3.40682E-007  -1.50690E-002  -1.98775E-005
     9   3.27814E+003   1.99756E-002   0.00000E+000   4.34937E+000   3.54417E-007  -1.52393E-002  -1.50849E-005
    10   3.06277E+003   1.18256E-002   0.00000E+000   3.22346E+000   3.66017E-007  -1.52992E-002  -1.13224E-005
    11   2.87287E+003   8.52374E-003   0.00000E+000   2.50348E+000   3.75886E-007  -1.52819E-002  -8.82200E-006
    12   2.70536E+003   7.61803E-003   0.00000E+000   2.12861E+000   3.84109E-007  -1.51998E-002  -7.57911E-006
    13   2.55918E+003   7.58284E-003   0.00000E+000   2.01470E+000   3.91090E-007  -1.50756E-002  -7.41824E-006
    14   2.43072E+003   7.83082E-003   0.00000E+000   2.06978E+000   3.96837E-007  -1.49131E-002  -8.04136E-006
    15   2.31871E+003   8.28926E-003   0.00000E+000   2.21173E+000   4.01630E-007  -1.47266E-002  -9.11029E-006
    16   2.22079E+003   8.96452E-003   0.00000E+000   2.37447E+000   4.05542E-007  -1.45202E-002  -1.02924E-005
    17   2.13476E+003   9.74142E-003   0.00000E+000   2.51219E+000   4.08601E-007  -1.42960E-002  -1.13098E-005
    18   2.05913E+003   1.04122E-002   0.00000E+000   2.59904E+000   4.11023E-007  -1.40629E-002  -1.19751E-005
    19   1.99417E+003   1.08170E-002   0.00000E+000   2.63080E+000   4.12838E-007  -1.38225E-002  -1.21950E-005
    20   1.93673E+003   1.09267E-002   0.00000E+000   2.60969E+000   4.14073E-007  -1.35752E-002  -1.19657E-005
    21   1.88646E+003   1.08724E-002   0.00000E+000   2.55094E+000   4.14826E-007  -1.33248E-002  -1.13588E-005
    22   1.84256E+003   1.08692E-002   0.00000E+000   2.47243E+000   4.15172E-007  -1.30734E-002  -1.04947E-005
    23   1.80415E+003   1.11253E-002   0.00000E+000   2.39156E+000   4.15125E-007  -1.28208E-002  -9.51426E-006
    24   1.77063E+003   1.17759E-002   0.00000E+000   2.32317E+000   4.14734E-007  -1.25684E-002  -8.55361E-006
    25   1.74137E+003   1.28665E-002   0.00000E+000   2.27638E+000   4.14036E-007  -1.23166E-002  -7.72146E-006
    26   1.71600E+003   1.43737E-002   0.00000E+000   2.25601E+000   4.13078E-007  -1.20670E-002  -7.08756E-006
    27   1.69398E+003   1.62417E-002   0.00000E+000   2.25999E+000   4.11869E-007  -1.18188E-002  -6.68030E-006
    28   1.67509E+003   1.84118E-002   0.00000E+000   2.28447E+000   4.10455E-007  -1.15736E-002  -6.48949E-006
    29   1.65896E+003   2.08348E-002   0.00000E+000   2.32061E+000   4.08824E-007  -1.13305E-002  -6.47066E-006
    30   1.64539E+003   2.34732E-002   0.00000E+000   2.36116E+000   4.07042E-007  -1.10915E-002  -6.56002E-006
