#    L    TT             EE             BB             TE             PP             TP             EP          
     2   1.17315E+003   5.53198E-002   0.00000E+000   3.67117E+000   5.73592E-008   3.44871E-003  -1.72422E-005
     3   1.09980E+003   9.19706E-002   0.00000E+000   4.59658E+000   6.98745E-008   3.42865E-003  -2.12544E-005
     4   1.02986E+003   1.05695E-001   0.00000E+000   4.74754E+000   8.06904E-008   3.33525E-003  -2.16662E-005
     5   9.75363E+002   9.62403E-002   0.00000E+000   4.43029E+000   9.01167E-008   3.21270E-003  -1.94362E-005
     6   9.35511E+002   7.32838E-002   0.00000E+000   3.88711E+000   9.83655E-008   3.07871E-003  -1.54619E-005
     7   9.07596E+002   4.81466E-002   0.00000E+000   3.27323E+000   1.05646E-007   2.94208E-003  -1.06352E-005
     8   8.88834E+002   2.84360E-002   0.00000E+000   2.68177E+000   1.12111E-007   2.80747E-003  -5.75523E-006
     9   8.77408E+002   1.65938E-002   0.00000E+000   2.16549E+000   1.17884E-007   2.67793E-003  -1.46827E-006
    10   8.71422E+002   1.12567E-002   0.00000E+000   1.75337E+000   1.23040E-007   2.55495E-003   1.78589E-006
    11   8.69842E+002   9.54662E-003   0.00000E+000   1.45536E+000   1.27686E-007   2.44012E-003   3.80335E-006
    12   8.71480E+002   8.98495E-003   0.00000E+000   1.26712E+000   1.31827E-007   2.33290E-003   4.59003E-006
    13   8.75841E+002   8.31103E-003   0.00000E+000   1.17479E+000   1.35582E-007   2.23393E-003   4.32267E-006
    14   8.82037E+002   7.34947E-003   0.00000E+000   1.15726E+000   1.38937E-007   2.14195E-003   3.28484E-006
    15   8.89966E+002   6.44703E-003   0.00000E+000   1.19167E+000   1.41978E-007   2.05644E-003   1.80832E-006
    16   8.99256E+002   5.94322E-003   0.00000E+000   1.25663E+000   1.44719E-007   1.97649E-003   2.15555E-007
    17   9.09533E+002   5.92533E-003   0.00000E+000   1.33448E+000   1.47161E-007   1.90130E-003  -1.22268E-006
    18   9.20209E+002   6.25481E-003   0.00000E+000   1.41138E+000   1.49373E-007   1.83038E-003  -2.31742E-006
    19   9.32903E+002   6.73687E-003   0.00000E+000   1.48324E+000   1.51359E-007   1.76283E-003  -2.97289E-006
    20   9.45719E+002   7.24078E-003   0.00000E+000   1.54354E+000   1.53125E-007   1.69865E-003  -3.18016E-006
    21   9.59073E+002   7.76775E-003   0.00000E+000   1.59350E+000   1.54700E-007   1.63728E-003  -3.00287E-006
    22   9.72949E+002   8.40545E-003   0.00000E+000   1.63562E+000   1.56108E-007   1.57872E-003  -2.55295E-006
    23   9.87257E+002   9.25869E-003   0.00000E+000   1.67331E+000   1.57352E-007   1.52293E-003  -1.96427E-006
    24   1.00197E+003   1.03937E-002   0.00000E+000   1.71048E+000   1.58446E-007   1.46979E-003  -1.36709E-006
    25   1.01702E+003   1.18224E-002   0.00000E+000   1.74943E+000   1.59401E-007   1.41940E-003  -8.67626E-007
    26   1.03241E+003   1.35202E-002   0.00000E+000   1.79224E+000   1.60234E-007   1.37147E-003  -5.35698E-007
    27   1.04806E+003   1.54538E-002   0.00000E+000   1.83790E+000   1.60946E-007   1.32623E-003  -4.01537E-007
    28   1.06399E+003   1.76011E-002   0.00000E+000   1.88617E+000   1.61554E-007   1.28329E-003  -4.57573E-007
    29   1.08019E+003   1.99536E-002   0.00000E+000   1.93347E+000   1.62051E-007   1.24271E-003  -6.64761E-007
    30   1.09662E+003   2.25117E-002   0.00000E+000   1.97811E+000   1.62462E-007   1.20398E-003  -9.64740E-007
    31   1.11326E+003   2.52742E-002   0.00000E+000   2.01568E+000   1.62780E-007   1.16721E-003  -1.29365E-006
    32   1.13015E+003   2.82375E-002   0.00000E+000   2.04489E+000   1.63022E-007   1.13202E-003  -1.59459E-006
    33   1.14728E+003   3.13963E-002   0.00000E+000   2.06240E+000   1.63184E-007   1.09847E-003  -1.82380E-006
