#    L    TT             EE             BB             TE             PP             TP             EP          
     2   3.56006E+003   4.93235E-002   0.00000E+000   1.28988E+000   2.16745E-008   6.57988E-003  -1.27692E-005
     3   3.21934E+003   8.39882E-002   0.00000E+000   1.78789E+000   2.66654E-008   6.95296E-003  -1.62514E-005
     4   2.88168E+003   9.72062E-002   0.00000E+000   2.31375E+000   3.12812E-008   7.08941E-003  -1.64633E-005
     5   2.59397E+003   8.86448E-002   0.00000E+000   2.72104E+000   3.55182E-008   7.10157E-003  -1.42353E-005
     6   2.35733E+003   6.75969E-002   0.00000E+000   2.99102E+000   3.94004E-008   7.04321E-003  -1.03770E-005
     7   2.16431E+003   4.48540E-002   0.00000E+000   3.12486E+000   4.29710E-008   6.94412E-003  -5.71257E-006
     8   2.00671E+003   2.75333E-002   0.00000E+000   3.13098E+000   4.62650E-008   6.82162E-003  -1.00139E-006
     9   1.87806E+003   1.76878E-002   0.00000E+000   3.02632E+000   4.93150E-008   6.68691E-003   3.13632E-006
    10   1.77241E+003   1.37142E-002   0.00000E+000   2.83935E+000   5.21371E-008   6.54566E-003   6.27290E-006
    11   1.68584E+003   1.26575E-002   0.00000E+000   2.60466E+000   5.47657E-008   6.40406E-003   8.20624E-006
    12   1.61425E+003   1.20978E-002   0.00000E+000   2.35575E+000   5.71938E-008   6.26219E-003   8.93427E-006
    13   1.55538E+003   1.09320E-002   0.00000E+000   2.12220E+000   5.94653E-008   6.12445E-003   8.62551E-006
    14   1.50636E+003   9.18751E-003   0.00000E+000   1.92359E+000   6.15690E-008   5.98920E-003   7.55031E-006
    15   1.46586E+003   7.41564E-003   0.00000E+000   1.77148E+000   6.35376E-008   5.85825E-003   6.03123E-006
    16   1.43234E+003   6.12476E-003   0.00000E+000   1.66952E+000   6.53736E-008   5.73091E-003   4.38158E-006
    17   1.40444E+003   5.51500E-003   0.00000E+000   1.61533E+000   6.70742E-008   5.60630E-003   2.86578E-006
    18   1.38097E+003   5.49828E-003   0.00000E+000   1.60136E+000   6.86677E-008   5.48548E-003   1.67206E-006
    19   1.36289E+003   5.87430E-003   0.00000E+000   1.62219E+000   7.01543E-008   5.36744E-003   8.97432E-007
    20   1.34785E+003   6.46602E-003   0.00000E+000   1.66478E+000   7.15336E-008   5.25208E-003   5.54696E-007
    21   1.33588E+003   7.20600E-003   0.00000E+000   1.72079E+000   7.28187E-008   5.13946E-003   5.85988E-007
    22   1.32671E+003   8.10891E-003   0.00000E+000   1.78234E+000   7.40188E-008   5.02987E-003   8.85988E-007
    23   1.31995E+003   9.21637E-003   0.00000E+000   1.84333E+000   7.51336E-008   4.92310E-003   1.32696E-006
    24   1.31538E+003   1.05498E-002   0.00000E+000   1.90020E+000   7.61696E-008   4.81921E-003   1.78387E-006
    25   1.31274E+003   1.20978E-002   0.00000E+000   1.95041E+000   7.71309E-008   4.71839E-003   2.15371E-006
    26   1.31189E+003   1.38325E-002   0.00000E+000   1.99396E+000   7.80248E-008   4.62058E-003   2.36804E-006
    27   1.31258E+003   1.57328E-002   0.00000E+000   2.03011E+000   7.88510E-008   4.52584E-003   2.39672E-006
    28   1.31470E+003   1.77979E-002   0.00000E+000   2.06065E+000   7.96173E-008   4.43396E-003   2.24655E-006
    29   1.31813E+003   2.00446E-002   0.00000E+000   2.08507E+000   8.03201E-008   4.34482E-003   1.95399E-006
    30   1.32271E+003   2.24965E-002   0.00000E+000   2.10507E+000   8.09711E-008   4.25831E-003   1.57449E-006
    31   1.32834E+003   2.51708E-002   0.00000E+000   2.11929E+000   8.15667E-008   4.17428E-003   1.16908E-006
    32   1.33497E+003   2.80748E-002   0.00000E+000   2.12877E+000   8.21147E-008   4.09254E-003   7.93365E-007
    33   1.34251E+003   3.12072E-002   0.00000E+000   2.13153E+000   8.26133E-008   4.01298E-003   4.89932E-007
    34   1.35084E+003   3.45665E-002   0.00000E+000   2.12752E+000   8.30687E-008   3.93543E-003   2.83999E-007
